p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99,p_100,p_101,p_102,p_103,p_104,p_105,p_106,p_107,p_108,p_109,p_110,p_111,p_112,p_113,p_114,p_115,p_116,p_117,p_118,p_119,p_120,p_121,p_122,p_123,p_124,p_125,label
0.29976633191108704,0.743049144744873,-3.811053694846578e-09,0.3134900629520416,0.631708562374115,0.01460062526166439,0.3593481183052063,0.5426124930381775,0.006202403921633959,0.4200376868247986,0.48959651589393616,3.4919416066259146e-05,0.4714212417602539,0.48015809059143066,-0.0006019635475240648,0.3752758502960205,0.5768274664878845,-0.0708073079586029,0.4764344096183777,0.5377671122550964,-0.0729719027876854,0.4627423584461212,0.555020272731781,-0.040919214487075806,0.4326612651348114,0.5734826326370239,-0.017108645290136337,0.39761391282081604,0.642264187335968,-0.08042311668395996,0.4927908182144165,0.5938925743103027,-0.08167191594839096,0.4722476005554199,0.609162449836731,-0.038463227450847626,0.44642773270606995,0.6205257177352905,-0.006748756393790245,0.4161423146724701,0.7008450627326965,-0.08350350707769394,0.5040379166603088,0.6463876366615295,-0.08009010553359985,0.48652398586273193,0.6593090891838074,-0.0399617925286293,0.45988282561302185,0.6738394498825073,-0.010833392851054668,0.4301515817642212,0.7519641518592834,-0.08396139740943909,0.5100657939910889,0.723906397819519,-0.08425278216600418,0.5536530613899231,0.7189812064170837,-0.06810156255960464,0.587547242641449,0.7144478559494019,-0.053157515823841095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.3092051148414612,0.7348520159721375,-3.713271912175742e-09,0.31882113218307495,0.6258756518363953,0.01419559121131897,0.3634166419506073,0.5391504168510437,0.006022986490279436,0.42357707023620605,0.48728495836257935,-0.00010939795174635947,0.47272297739982605,0.47785577178001404,-0.0007053434383124113,0.3811778128147125,0.5726405382156372,-0.06647592782974243,0.4801904261112213,0.5333605408668518,-0.06826051324605942,0.4640131890773773,0.5488793849945068,-0.037800829857587814,0.4331247806549072,0.5657084584236145,-0.015493474900722504,0.4028202295303345,0.6361072659492493,-0.07621004432439804,0.49614688754081726,0.5869153738021851,-0.0796981081366539,0.47374773025512695,0.6001989841461182,-0.040153246372938156,0.4474494457244873,0.6108726263046265,-0.0103830611333251,0.42063450813293457,0.6925531625747681,-0.07937363535165787,0.5072753429412842,0.636414647102356,-0.07665619254112244,0.4877903461456299,0.6486478447914124,-0.039179831743240356,0.459999144077301,0.6644453406333923,-0.01153898797929287,0.4335085451602936,0.7421091794967651,-0.07998201996088028,0.5115721225738525,0.714911937713623,-0.07892748713493347,0.5538756847381592,0.7107929587364197,-0.06347456574440002,0.5873241424560547,0.7085863351821899,-0.04936010017991066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.3130303919315338,0.7268200516700745,-3.640202805854642e-09,0.32203102111816406,0.6195229291915894,0.015794947743415833,0.36697331070899963,0.5340375900268555,0.008608195930719376,0.4259476065635681,0.4847242832183838,0.0028180412482470274,0.47313785552978516,0.4726853370666504,0.0024514971300959587,0.38387787342071533,0.5622828602790833,-0.06186768412590027,0.4820979833602905,0.5259489417076111,-0.06290146708488464,0.46598461270332336,0.5425512790679932,-0.032564032822847366,0.43411484360694885,0.5594045519828796,-0.010397429578006268,0.4048343598842621,0.6259344816207886,-0.07240427285432816,0.4974340796470642,0.5803884267807007,-0.0759429857134819,0.4768392741680145,0.5952908992767334,-0.037454597651958466,0.450861394405365,0.607284426689148,-0.008141008205711842,0.4220171272754669,0.6834008097648621,-0.07634057849645615,0.5074306130409241,0.6325280070304871,-0.07359709590673447,0.4901798665523529,0.6451154351234436,-0.03654010593891144,0.46391916275024414,0.6596025824546814,-0.009130056016147137,0.43536439538002014,0.734311580657959,-0.07777196913957596,0.512352466583252,0.7094162106513977,-0.07653938978910446,0.5533437132835388,0.7056317329406738,-0.06111222505569458,0.586089551448822,0.7020429372787476,-0.04695741459727287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.3143342137336731,0.7188724875450134,-4.204550041464472e-09,0.3258342444896698,0.6154218316078186,0.017005333676934242,0.36932283639907837,0.5314239263534546,0.010067393071949482,0.4283085763454437,0.48117536306381226,0.004052052274346352,0.47457846999168396,0.46884867548942566,0.0035427778493613005,0.3863605260848999,0.5566498041152954,-0.05896756798028946,0.483890175819397,0.522681713104248,-0.06022721901535988,0.46831250190734863,0.5407800078392029,-0.03113708086311817,0.4373568892478943,0.5561378002166748,-0.010023108683526516,0.40625959634780884,0.6188060641288757,-0.07050128281116486,0.4981382489204407,0.5769094824790955,-0.07557925581932068,0.4768160283565521,0.5939826965332031,-0.03902960196137428,0.45226186513900757,0.6030507683753967,-0.010884201154112816,0.42319250106811523,0.6757300496101379,-0.07542180269956589,0.5080386996269226,0.6278902292251587,-0.07431960850954056,0.4885375499725342,0.6444597244262695,-0.038399774581193924,0.46013203263282776,0.6604714393615723,-0.011051499284803867,0.43644940853118896,0.7273392081260681,-0.07766556739807129,0.5123417377471924,0.7015860080718994,-0.07644527405500412,0.5546575784683228,0.6998269557952881,-0.061171963810920715,0.5881035923957825,0.6983486413955688,-0.04715830832719803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.31395119428634644,0.7169039249420166,-4.479457693662425e-09,0.325363427400589,0.6131066083908081,0.016586465761065483,0.3690066933631897,0.5290334820747375,0.010059520602226257,0.428373783826828,0.47923123836517334,0.0043912543915212154,0.4750877618789673,0.4677414000034332,0.004342326894402504,0.3886660635471344,0.555776059627533,-0.05616891756653786,0.4835672676563263,0.5228955149650574,-0.057108327746391296,0.4664270579814911,0.5395593643188477,-0.028769444674253464,0.4358311593532562,0.5540046095848083,-0.008268768899142742,0.40818071365356445,0.618014395236969,-0.06748098880052567,0.49770790338516235,0.5778443217277527,-0.07225631922483444,0.4747460186481476,0.5938048362731934,-0.036871857941150665,0.4503231942653656,0.6024742126464844,-0.009677885100245476,0.42408573627471924,0.6744807362556458,-0.07237374782562256,0.5077099204063416,0.6282615661621094,-0.07076891511678696,0.4862233102321625,0.6434516906738281,-0.03561931475996971,0.4574880301952362,0.6593074202537537,-0.008934184908866882,0.4359803795814514,0.7258380651473999,-0.0747222751379013,0.5120874643325806,0.6999355554580688,-0.07296087592840195,0.5549061894416809,0.6966903805732727,-0.058126021176576614,0.5887442827224731,0.694731593132019,-0.04462199658155441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.3159622550010681,0.7158908843994141,-4.1451730936614695e-09,0.32764771580696106,0.6134382486343384,0.01684279926121235,0.37149229645729065,0.5302854776382446,0.010429728776216507,0.4287383556365967,0.4797806739807129,0.0048534623347222805,0.4751562476158142,0.46947091817855835,0.004625463392585516,0.38803184032440186,0.554178774356842,-0.05673772841691971,0.48212456703186035,0.5193716883659363,-0.05817363038659096,0.46780070662498474,0.5370861291885376,-0.029358474537730217,0.43768036365509033,0.5536035895347595,-0.008241911418735981,0.4076838493347168,0.6148585081100464,-0.06806974112987518,0.4966389834880829,0.5721770524978638,-0.07288197427988052,0.4765491187572479,0.5891109108924866,-0.035975292325019836,0.452088862657547,0.5996865034103394,-0.007388128433376551,0.4242390990257263,0.6710000038146973,-0.07323125749826431,0.5072943568229675,0.6223416328430176,-0.07253270596265793,0.4898812770843506,0.6365780830383301,-0.03659621998667717,0.4635898768901825,0.6514954566955566,-0.009216969832777977,0.4369911849498749,0.7214484214782715,-0.07579260319471359,0.5117869973182678,0.6977982521057129,-0.0754433274269104,0.5532410144805908,0.6958783268928528,-0.06034689396619797,0.5859839916229248,0.6936029195785522,-0.046220675110816956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.3183058202266693,0.7126254439353943,-4.135809472671781e-09,0.33067792654037476,0.6101557016372681,0.01704675704240799,0.3737567961215973,0.5293583273887634,0.011074100621044636,0.4313575029373169,0.481285959482193,0.005929096601903439,0.47710496187210083,0.4679158329963684,0.006035577971488237,0.39131537079811096,0.555863618850708,-0.054634805768728256,0.4827491044998169,0.521847128868103,-0.054750971496105194,0.4683459401130676,0.5380271077156067,-0.02623322606086731,0.43942171335220337,0.5530213117599487,-0.005599971394985914,0.41103997826576233,0.6157962679862976,-0.06574762612581253,0.4978432357311249,0.5744518637657166,-0.06841935217380524,0.4775486886501312,0.5892569422721863,-0.03217684105038643,0.4538361132144928,0.5983965396881104,-0.004888479597866535,0.4274114966392517,0.6704224348068237,-0.07070387154817581,0.5079585313796997,0.6237925291061401,-0.06834191083908081,0.48932480812072754,0.6373799443244934,-0.033319104462862015,0.4628247618675232,0.6515951752662659,-0.00714879622682929,0.4398113787174225,0.7197889685630798,-0.07298838347196579,0.5135836005210876,0.696539580821991,-0.07174932956695557,0.5551702976226807,0.693892240524292,-0.05699676647782326,0.5880624651908875,0.6910748481750488,-0.04352198541164398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.3188370168209076,0.710286557674408,-4.07207467745252e-09,0.3309645354747772,0.6109833717346191,0.017889652401208878,0.3736315965652466,0.5300360321998596,0.011837479658424854,0.430292546749115,0.48132991790771484,0.006114124786108732,0.47553539276123047,0.4697229862213135,0.005732885096222162,0.3905266523361206,0.5523729920387268,-0.05337349697947502,0.48404181003570557,0.5186938047409058,-0.054669711738824844,0.4696887135505676,0.5369135141372681,-0.026534251868724823,0.4398398697376251,0.552513599395752,-0.006056938786059618,0.40903326869010925,0.611445426940918,-0.06568752229213715,0.49823305010795593,0.5704940557479858,-0.07132986187934875,0.478334903717041,0.5886766314506531,-0.03612241894006729,0.45464393496513367,0.5983844995498657,-0.008534993976354599,0.4253133237361908,0.6666415929794312,-0.07182547450065613,0.5083620548248291,0.6197942495346069,-0.0721304640173912,0.49095991253852844,0.6358785033226013,-0.03749488294124603,0.46406376361846924,0.6514053344726562,-0.010636575520038605,0.43802720308303833,0.717322587966919,-0.07529474794864655,0.512581467628479,0.6938588619232178,-0.07521850615739822,0.554047703742981,0.6922721266746521,-0.06065516546368599,0.5863633155822754,0.6901731491088867,-0.046892426908016205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.32167038321495056,0.705357551574707,-4.077508108935035e-09,0.3340890407562256,0.6047379970550537,0.018075766041874886,0.3762272000312805,0.5264124870300293,0.011586050502955914,0.43202871084213257,0.47955846786499023,0.005793025251477957,0.477236807346344,0.466993510723114,0.0051488252356648445,0.39235541224479675,0.549622118473053,-0.056842271238565445,0.4847675561904907,0.5167524814605713,-0.05779664218425751,0.46918627619743347,0.5330405831336975,-0.029719077050685883,0.4397614002227783,0.5475544333457947,-0.00948166474699974,0.411233514547348,0.6092399954795837,-0.06875280290842056,0.49797800183296204,0.5690999031066895,-0.07203584164381027,0.47778186202049255,0.5843725800514221,-0.03596065565943718,0.4544062614440918,0.5940605998039246,-0.00897584855556488,0.42719900608062744,0.6644615530967712,-0.07413545250892639,0.5077451467514038,0.6184908151626587,-0.07161591947078705,0.4895808696746826,0.6319254636764526,-0.03624696657061577,0.4635654091835022,0.646038293838501,-0.01026901975274086,0.4394378960132599,0.7144954800605774,-0.07680768519639969,0.5133077502250671,0.6916617155075073,-0.07550974935293198,0.5541917085647583,0.689853310585022,-0.060507047921419144,0.5864733457565308,0.6882861852645874,-0.04710770025849342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.3204731047153473,0.702820897102356,-3.1872995354120803e-09,0.3327762186527252,0.604630708694458,0.017004964873194695,0.37620577216148376,0.5254960060119629,0.01050111185759306,0.4334089756011963,0.47920265793800354,0.004377045203000307,0.47782063484191895,0.46509426832199097,0.0035201511345803738,0.39182841777801514,0.5469325184822083,-0.053094226866960526,0.4845886826515198,0.5151375532150269,-0.054537415504455566,0.46985024213790894,0.5325548052787781,-0.027952326461672783,0.4407793879508972,0.5461611151695251,-0.008849036879837513,0.4103993773460388,0.6059620380401611,-0.06520943343639374,0.49824419617652893,0.5673996806144714,-0.07132399827241898,0.4779765009880066,0.5836146473884583,-0.03856737166643143,0.4545004069805145,0.5919908881187439,-0.013112147338688374,0.4263850748538971,0.6609033942222595,-0.0709821954369545,0.5069078207015991,0.616795539855957,-0.07121007144451141,0.4881121516227722,0.6315675973892212,-0.03820657357573509,0.46137505769729614,0.6450936794281006,-0.012912759557366371,0.4390367567539215,0.7113267183303833,-0.07417240738868713,0.5119117498397827,0.6870504021644592,-0.07367867976427078,0.5529850721359253,0.6853852868080139,-0.059702515602111816,0.5858728885650635,0.6835964918136597,-0.04686572030186653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.32155171036720276,0.7012271881103516,-3.4512073199266524e-09,0.3344687819480896,0.6031500101089478,0.01875395141541958,0.37634533643722534,0.5239227414131165,0.013108918443322182,0.4322423040866852,0.4768003225326538,0.0074497489258646965,0.4774130880832672,0.46559178829193115,0.006879590451717377,0.3927716016769409,0.5442278981208801,-0.05032467842102051,0.4837362766265869,0.5144644379615784,-0.05085242539644241,0.47041022777557373,0.5326141715049744,-0.02386181429028511,0.44202885031700134,0.5468632578849792,-0.0044740899465978146,0.41103291511535645,0.602709174156189,-0.06299066543579102,0.4974546730518341,0.5670984387397766,-0.06713726371526718,0.47850900888442993,0.5847458243370056,-0.033153973519802094,0.45549869537353516,0.5935229659080505,-0.007214146200567484,0.42663970589637756,0.6576456427574158,-0.06947443634271622,0.5071166753768921,0.6154340505599976,-0.06834354996681213,0.4898047149181366,0.6306657195091248,-0.03452989086508751,0.463603675365448,0.6443985104560852,-0.009004725143313408,0.43869951367378235,0.7083499431610107,-0.07324408739805222,0.5115901231765747,0.6854915618896484,-0.07237706333398819,0.5526498556137085,0.6842040419578552,-0.05793934315443039,0.5849406719207764,0.6821188926696777,-0.044745612889528275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.3240383565425873,0.7015947699546814,-3.129112968736081e-09,0.3359942138195038,0.6041562557220459,0.016880953684449196,0.37789762020111084,0.5246202945709229,0.01140932459384203,0.433910608291626,0.4779268503189087,0.006147426087409258,0.47870802879333496,0.4676285982131958,0.005970320664346218,0.39481210708618164,0.5478420257568359,-0.04869469627737999,0.48419925570487976,0.5170629024505615,-0.0487692691385746,0.4693487286567688,0.5338060855865479,-0.022650863975286484,0.4415093958377838,0.5470684766769409,-0.004134015645831823,0.41337859630584717,0.6054514050483704,-0.060253169387578964,0.49750563502311707,0.5681027173995972,-0.06401898711919785,0.47800326347351074,0.5834239721298218,-0.03219592198729515,0.45616963505744934,0.5913735032081604,-0.00802567694336176,0.428835391998291,0.6586501002311707,-0.06577140092849731,0.5067771673202515,0.615983247756958,-0.06420541554689407,0.48888659477233887,0.6299039721488953,-0.03256877139210701,0.4637235105037689,0.6436906456947327,-0.008757402189075947,0.440874308347702,0.7069522738456726,-0.06879151612520218,0.5124285221099854,0.6837788224220276,-0.06737466901540756,0.5523509979248047,0.6816851496696472,-0.05384008213877678,0.5846365094184875,0.6798684000968933,-0.041647762060165405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.3239431381225586,0.6956944465637207,-3.6600780184414816e-09,0.3369085192680359,0.6002773642539978,0.018728068098425865,0.37901702523231506,0.5240565538406372,0.013229581527411938,0.4339946508407593,0.47857844829559326,0.007620386313647032,0.4784090220928192,0.46652424335479736,0.0070207188837230206,0.3943634331226349,0.5414726138114929,-0.04900664836168289,0.48309561610221863,0.5117590427398682,-0.050224434584379196,0.46977078914642334,0.5300617218017578,-0.024097394198179245,0.44158756732940674,0.5438746809959412,-0.005230943206697702,0.4116992652416229,0.5985183119773865,-0.061848752200603485,0.4957771301269531,0.5612691640853882,-0.06701511144638062,0.4760874807834625,0.5794217586517334,-0.03383968025445938,0.45336824655532837,0.5884588360786438,-0.008164700120687485,0.42684200406074524,0.6522608995437622,-0.06867573410272598,0.5055201649665833,0.6084985733032227,-0.0688602477312088,0.4883668124675751,0.6240702271461487,-0.03579551726579666,0.46296653151512146,0.6376829743385315,-0.010489563457667828,0.4389497637748718,0.7015851736068726,-0.07280882447957993,0.510137140750885,0.6801221370697021,-0.07288262248039246,0.5506318211555481,0.6793069243431091,-0.0590810552239418,0.5829975605010986,0.6772191524505615,-0.04623895511031151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.3305214047431946,0.6929712891578674,-3.600057807418011e-09,0.3425152003765106,0.5983597636222839,0.021106962114572525,0.38336092233657837,0.5237107872962952,0.016161436215043068,0.4367411732673645,0.47976791858673096,0.01081663928925991,0.4784637987613678,0.4672946333885193,0.010199581272900105,0.39699801802635193,0.5391546487808228,-0.04972749948501587,0.48682263493537903,0.5096309185028076,-0.05074382573366165,0.4735006093978882,0.5279533863067627,-0.024391882121562958,0.44527775049209595,0.5420111417770386,-0.005544434767216444,0.41432666778564453,0.5951064825057983,-0.06381090730428696,0.49899545311927795,0.559635579586029,-0.06838438659906387,0.4811028242111206,0.5772390365600586,-0.0346277616918087,0.45887014269828796,0.5863474607467651,-0.009024451486766338,0.42983829975128174,0.6484425067901611,-0.07150596380233765,0.508476197719574,0.6051709055900574,-0.07103410363197327,0.49346596002578735,0.6201225519180298,-0.03742266818881035,0.46868643164634705,0.6331281065940857,-0.012286685407161713,0.442078173160553,0.6973557472229004,-0.07636982947587967,0.5122197270393372,0.6756806373596191,-0.07636982947587967,0.5520721077919006,0.6748696565628052,-0.06225011870265007,0.5833495259284973,0.672792375087738,-0.04932822659611702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.3296838402748108,0.6900304555892944,-3.877576038036068e-09,0.3430910110473633,0.5971825122833252,0.022326329723000526,0.38401398062705994,0.5219036936759949,0.01734374649822712,0.43761125206947327,0.47759634256362915,0.011199467815458775,0.480197012424469,0.46576154232025146,0.009874409064650536,0.39859795570373535,0.5342656373977661,-0.04592326283454895,0.4874778687953949,0.5068337917327881,-0.04730277508497238,0.4743753671646118,0.5272883772850037,-0.02214481495320797,0.4465488791465759,0.5403074026107788,-0.004306440241634846,0.4152408838272095,0.5903531312942505,-0.061388324946165085,0.49924618005752563,0.5560564994812012,-0.06759613752365112,0.4809631407260895,0.5764245986938477,-0.03557691350579262,0.45904600620269775,0.5843217968940735,-0.010818286798894405,0.4305065870285034,0.6441356539726257,-0.07060928642749786,0.5086631774902344,0.6026765704154968,-0.07140795141458511,0.49255338311195374,0.6204759478569031,-0.03829963877797127,0.46724408864974976,0.6342455744743347,-0.013059994205832481,0.44272738695144653,0.6942723989486694,-0.07688970118761063,0.512183427810669,0.6705488562583923,-0.07667188346385956,0.5527702569961548,0.6701843738555908,-0.06236850842833519,0.5847820043563843,0.6683638691902161,-0.04937204718589783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.33021801710128784,0.6898077130317688,-3.041522367297489e-09,0.3428187966346741,0.5976242423057556,0.01958862692117691,0.3836546540260315,0.5219156742095947,0.015357410535216331,0.437796950340271,0.477985680103302,0.01034699846059084,0.4808511734008789,0.4691784381866455,0.010129548609256744,0.3981088101863861,0.5379044413566589,-0.04225779324769974,0.4834272265434265,0.5090500712394714,-0.04218531399965286,0.4687037765979767,0.5270001292228699,-0.01786714605987072,0.44148242473602295,0.5398597717285156,-0.0009185000089928508,0.41618233919143677,0.5925368070602417,-0.0556672140955925,0.49680855870246887,0.556829571723938,-0.06095850095152855,0.47795671224594116,0.5734511017799377,-0.03200140222907066,0.4568062722682953,0.5812273621559143,-0.00968558806926012,0.43218350410461426,0.6440393328666687,-0.06302427500486374,0.507268488407135,0.6020660400390625,-0.06280682235956192,0.4902118444442749,0.6171932816505432,-0.03310677409172058,0.4655790328979492,0.6309250593185425,-0.010519146919250488,0.4444393217563629,0.6912872195243835,-0.06769945472478867,0.5122030973434448,0.6688641309738159,-0.06646723300218582,0.5519136190414429,0.6683245301246643,-0.05371016636490822,0.5841810703277588,0.6670578718185425,-0.04233027994632721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.3322329521179199,0.685183048248291,-3.265874459756901e-09,0.3447455167770386,0.5921072363853455,0.022990640252828598,0.3847130537033081,0.5189327001571655,0.019209403544664383,0.43672454357147217,0.4763159453868866,0.014277741312980652,0.47767719626426697,0.4648641347885132,0.013867512345314026,0.3996752202510834,0.5306794047355652,-0.042307063937187195,0.4849931001663208,0.5046629309654236,-0.041486602276563644,0.47166135907173157,0.5229738354682922,-0.016632096841931343,0.44457730650901794,0.5353787541389465,0.0006643920787610114,0.41667136549949646,0.5854749083518982,-0.05693260580301285,0.49621158838272095,0.5542408227920532,-0.059572331607341766,0.478841096162796,0.5709612965583801,-0.028644662350416183,0.45724815130233765,0.5792737603187561,-0.0056896936148405075,0.43160876631736755,0.6380142569541931,-0.06506583839654922,0.5052827000617981,0.6002585887908936,-0.06217639893293381,0.4905460774898529,0.6147598624229431,-0.030553117394447327,0.46744826436042786,0.6268073320388794,-0.0076249027624726295,0.4435434937477112,0.6863685250282288,-0.07030963152647018,0.511151909828186,0.6658146381378174,-0.06791959702968597,0.5491253137588501,0.6656131744384766,-0.05379346385598183,0.579184353351593,0.6636500954627991,-0.04173630475997925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
0.3314499258995056,0.6816505193710327,-3.544020188428476e-09,0.3441582918167114,0.5908563733100891,0.020170968025922775,0.38482823967933655,0.516494631767273,0.015132691711187363,0.436942994594574,0.4737650156021118,0.008745516650378704,0.47792214155197144,0.46359336376190186,0.0070080263540148735,0.39971572160720825,0.5275236368179321,-0.0426645427942276,0.48350250720977783,0.499422550201416,-0.04448689892888069,0.46973153948783875,0.5191224217414856,-0.0216359980404377,0.44198986887931824,0.5314162373542786,-0.005609994754195213,0.4165441393852234,0.5818572640419006,-0.05752924084663391,0.49636557698249817,0.5472317934036255,-0.06481865793466568,0.478456050157547,0.5671959519386292,-0.03644709661602974,0.4568512737751007,0.5755806565284729,-0.014301911927759647,0.43173718452453613,0.6344629526138306,-0.06649809330701828,0.5044601559638977,0.5948317050933838,-0.0679631158709526,0.488008052110672,0.6126261353492737,-0.03773346543312073,0.4636257588863373,0.6260070204734802,-0.014686036854982376,0.4436676502227783,0.6833974719047546,-0.07296565920114517,0.5105291604995728,0.661941647529602,-0.07271553575992584,0.5496255159378052,0.6620607972145081,-0.05963745340704918,0.5814417600631714,0.6598604917526245,-0.04798867926001549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad
